Station ID,Climate ID,Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Province
3579,3071550,CHINCHAGA LO,57.12,-118.33,AB
3580,3071555,CHIPEWYAN LAKES LO,57.0,-113.42,AB
3581,3071660,CLEAR HILLS LO,56.6,-119.42,AB
3582,3071661,CLEAR HILLS AGCM,56.53,-117.93,AB
3583,3071677,CODESA LO,55.67,-118.08,AB
3584,3071860,COPTON LO,54.18,-119.4,AB
3585,3071955,DEADWOOD,56.73,-117.47,AB
3586,3071957,DEADWOOD AGCM,56.72,-117.54,AB
3587,3071960,DEADWOOD EXP ST,56.73,-117.45,AB
3588,3071965,DEADWOOD LO,56.63,-117.35,AB
3589,3071966,DEADWOOD REINWOOD,56.58,-117.3,AB
3590,3072001,DEBOLT GOODWIN,55.26,-118.18,AB
3591,3072002,DEBOLT RS,54.93,-118.07,AB
3592,3072063,DEMMITT CDA EPF,55.45,-119.93,AB
3593,3072093,DOIG LO,56.97,-119.55,AB
3594,3072096,DONNELLY,55.73,-117.1,AB
3595,3072100,DOUCETTE LO,55.82,-114.3,AB
3596,3072145,DUNVEGAN,55.93,-118.58,AB
3597,3072149,EAGLESHAM,55.77,-117.75,AB
3598,3072151,EAGLESHAM AGCM,55.81,-117.89,AB
3599,3072160,ECONOMY LO,54.78,-118.23,AB
3600,3072235,EDRA LO,57.85,-113.25,AB
3601,3072246,EGG ISLAND,58.98,-110.44,AB
3602,3072320,ELMWORTH,55.07,-119.67,AB
3603,3072321,ELMWORTH CDA EPF,55.05,-119.57,AB
3604,3072322,ELMWORTH CDA EPF,55.1,-119.75,AB
3605,3072475,EUREKA RIVER,56.48,-118.73,AB
3606,3072520,FAIRVIEW,56.07,-118.38,AB
3607,3072521,FAIRVIEW 2,55.97,-118.5,AB
3608,3072525,FAIRVIEW AGDM,56.08,-118.44,AB
3609,3072536,FAIRVIEW FSA,56.07,-118.38,AB
3610,3072539,FAIRVIEW THREE FOX FARM,56.08,-118.53,AB
3611,3072600,FALHER,55.73,-117.2,AB
3612,3072618,FISH CREEK,55.47,-117.4,AB
3613,3072635,FOGGY LO,58.68,-114.98,AB
3614,3072637,FONTAS LO,57.78,-119.5,AB
3615,3072638,FOOTNER LAKE HQ,58.62,-117.15,AB
3616,3072655,FORT CHIPEWYAN,58.77,-111.12,AB
3617,3072657,FORT CHIPEWYAN,58.72,-111.15,AB
3618,3072658,FORT CHIPEWYAN A,58.77,-111.12,AB
3619,3072659,FORT CHIPEWYAN RCS,58.77,-111.12,AB
3620,3072662,FORT CHIPEWYAN AWOS A,58.77,-111.12,AB
3621,3072719,FORT VERMILION,58.45,-116.05,AB
3622,3072720,FORT VERMILION CDA,58.38,-116.03,AB
3623,3072723,FORT VERMILION,58.38,-116.04,AB
3624,3072730,FORT VERMILION,58.38,-116.05,AB
3625,3072732,FORT VERMILION RS,58.4,-116.03,AB
3626,3072734,FOX CREEK,54.4,-116.8,AB
3627,3072735,FOX CREEK RS,54.4,-116.93,AB
3628,3072768,GARDEN RIVER,58.72,-113.9,AB
3629,3072783,GIFT LAKE LO,55.9,-115.75,AB
3630,3072840,GOODFARE CDA EPF,55.27,-119.77,AB
3631,307288R,GRANDE CACHE,53.92,-118.87,AB
3632,3072895,GRANDE CACHE S.T.P.,53.87,-119.16,AB
3633,30728QR,GRANDE CACHE MILNER,54.0,-119.1,AB
3634,3072900,GRANDE CACHE RS,53.9,-119.1,AB
3635,3072910,GRANDE PRAIRIE,55.17,-118.8,AB
3636,3072915,GRANDE PRAIRIE CR21X,55.18,-118.88,AB
3637,3072920,GRANDE PRAIRIE A,55.18,-118.89,AB
3638,3072921,GRANDE PRAIRIE A,55.18,-118.88,AB
3639,3072970,GROVEDALE RS,55.02,-118.8,AB
3640,3072985,GUY,55.55,-117.1,AB
3641,3073070,HAWK HILLS LO,57.65,-117.42,AB
3642,3073071,HAWK HILLS AGCM,57.26,-117.3,AB
3643,3073072,HAY CAMP TOWER,59.88,-111.48,AB
3644,3073073,HAY LAKES RS,58.73,-118.68,AB
3645,3073140,HIGH LEVEL A,58.62,-117.16,AB
3646,3073141,HIGH LEVEL A,58.62,-117.16,AB
3647,3073145,HIGH LEVEL A,58.52,-117.1,AB
3648,3073146,HIGH LEVEL A,58.62,-117.16,AB
3649,3073148,HIGH LEVEL,58.63,-117.16,AB
3650,3073150,HIGH LEVEL RS,58.52,-117.1,AB
3651,3073190,HIGH PRAIRIE WEST,55.37,-116.87,AB
3652,3073245,HIGH ROCK TOWER,58.83,-111.55,AB
3653,3073315,HINES CREEK,56.42,-118.6,AB
3654,3073320,HINES CREEK EXP ST,56.18,-118.53,AB
3655,3073323,HINES CREEK RS,56.25,-118.62,AB
3656,3073345,HOTCHKISS,57.02,-117.6,AB
3657,3073346,HOTCHKISS LO,57.33,-118.95,AB
3658,3073425,HYTHE,55.3,-119.58,AB
3659,3073511,JACKPINE AFS,56.88,-116.56,AB
3660,3073535,JEAN COTE AGCM,55.91,-117.12,AB
3661,3073545,JEAN D'OR RS,58.43,-115.05,AB
3662,3073550,JEAN LO,57.52,-113.75,AB
3663,3073584,KAKWA,54.2,-118.9,AB
3664,3073585,KAKWA LO,54.43,-118.97,AB
3665,3073640,KEG RIVER,57.8,-117.87,AB
3666,3073641,KEG RIVER RS,57.75,-117.62,AB
3667,3073642,KEG LO,57.65,-118.35,AB
3668,3073643,KEG RIVER LARSEN,57.73,-117.01,AB
3669,3073644,KEG RIVER AGCM,57.79,-117.68,AB
3670,3073655,KLEWI TOWER,59.92,-113.93,AB
3671,3073673,KSITUAN,55.9,-119.07,AB
3672,3073677,LAC CARDINAL,56.27,-117.77,AB
3673,3073730,LA CRETE AGCM,58.17,-116.34,AB
3674,3073735,LA CRETE RS,58.18,-116.4,AB
3675,3073740,LA GLACE AGCM,55.42,-119.25,AB
3676,3073764,LAMBERT CREEK LO,58.05,-114.15,AB
3677,3073792,LEGEND LO,57.45,-112.88,AB
3678,3073924,LITTLE RED RIVER RS,58.4,-114.75,AB
3679,3073986,LOON LAKE AFS,57.13,-115.07,AB
3680,3073F4M,KIMIWAN LO,56.0,-116.6,AB
3681,3074180,MANNING,56.88,-117.7,AB
3682,3074181,MANNING,56.9,-117.63,AB
3683,3074182,MANNING,56.95,-117.64,AB
3684,3074183,MANNING RS,56.92,-117.6,AB
3685,3074184,MANNING,56.95,-117.63,AB
3686,3074190,MANNING AGDM,56.97,-117.45,AB
3687,3074320,MCLENNAN CDA EPF,55.72,-116.95,AB
3688,3074322,MCLENNAN RS,55.72,-116.95,AB
3689,3074390,MEANDER RIVER RS,59.12,-117.7,AB
3690,3074494,MEEKWAP,54.62,-116.67,AB
3691,3074582,MISTANUSK CREEK,54.59,-120.01,AB
3692,3074743,MUSKEG RS,53.92,-118.65,AB
3693,3074750,MUSKWA LO,56.08,-114.65,AB
3694,3074780,NAYLOR HILLS LO,57.67,-117.72,AB
3695,3074808,NINA LAKE,57.32,-117.2,AB
3696,3074874,NORTH STAR,56.83,-117.57,AB
3697,3074880,NOSE MOUNTAIN LO,54.55,-119.58,AB
3698,3074900,NOTIKEWIN LO,56.87,-118.58,AB
3699,3074902,NOTIKEWIN EAST,57.02,-117.57,AB
3700,3074935,CLEARDALE AGDM,56.31,-119.75,AB
3701,3074940,OTTER LAKES LO,56.7,-115.77,AB
3702,3074983,PANNY LO,57.18,-114.62,AB
3703,3074999,PARSON LAKE TOWER,59.88,-112.48,AB
3704,3075020,PEACE POINT TOWER,59.2,-112.42,AB
3705,3075038,PEACE RIVER,56.25,-117.28,AB
3706,3075040,PEACE RIVER A,56.23,-117.45,AB
3707,3075041,PEACE RIVER A,56.23,-117.45,AB
3708,3075043,ROMA,56.19,-117.45,AB
3709,3075045,PEACE RIVER CKYL,56.23,-117.28,AB
3710,3075047,PEACE RIVER CROSSING,56.25,-117.25,AB
3711,3075048,PEACE RIVER FOREST HQ,56.22,-117.27,AB
3712,3075050,PEACE RIVER WRB,56.23,-117.28,AB
3713,3075055,PEACE R SHAFTSBURY,56.15,-117.43,AB
3714,3075100,PEERLESS LAKE,56.63,-114.6,AB
3715,3075160,PEORIA AGDM,55.62,-118.29,AB
3716,3075171,PETITOT LO,59.53,-119.62,AB
3717,3075172,PICADELLY,57.65,-114.53,AB
3718,30751F7,PENANCE TOWER,58.38,-113.15,AB
3719,3075223,PINE RS,54.48,-116.98,AB
3720,3075225,PINTO LO,54.78,-119.4,AB
3721,3075270,PONDEROSA,59.21,-117.06,AB
3722,3075285,PONTON LO,58.93,-116.22,AB
3723,3075320,PUSKWASKAU LO,55.22,-117.5,AB
3724,3075348,RAINBOW LAKE,58.48,-119.4,AB
3725,3075349,RAINBOW RS,58.5,-119.42,AB
3726,3075488,RED EARTH,56.55,-115.28,AB
3727,3075489,RED EARTH,56.55,-115.37,AB
3728,3075491,RED EARTH LO,56.67,-115.12,AB
3729,30754R1,RED EARTH RS,56.63,-115.12,AB
3730,3075550,ROCKY LANE AGCM,58.45,-116.48,AB
3731,3075600,RYCROFT,55.75,-118.78,AB
3732,3075601,RYCROFT AGCM,55.78,-118.67,AB
3733,3075688,SADDLE HILLS LO,55.62,-119.72,AB
3734,3075760,SASKATOON MOUNTAIN,55.25,-119.35,AB
3735,3075770,SAVANNA AGCM,56.08,-119.34,AB
3736,3075790,SEAFORTH LO,57.23,-113.35,AB
3737,3075858,SEXSMITH WIEBE,55.45,-118.64,AB
3738,3075937,SIMONETTE,54.42,-117.74,AB
3739,3075940,SIMONETTE LO,54.23,-118.42,AB
3740,3075L48,RAINBOW LO,58.35,-119.7,AB
3741,3076020,SMOKY LO,54.4,-118.3,AB
3742,3076025,SMOKY RIVER,53.98,-119.13,AB
3743,3076040,SNUFF MOUNTAIN LO,54.68,-117.53,AB
3744,3076056,SOUSA CREEK (AUT),58.59,-118.49,AB
3745,3076060,SOUTH WAPITI RS,54.93,-119.2,AB
3746,3076069,SPIRIT RIVER AUTO STATION,55.69,-119.23,AB
3747,3076071,SPIRIT RIVER RS,55.78,-118.83,AB
3748,3076108,STEEN LO,59.63,-117.78,AB
3749,3076110,STEEN RIVER RS,59.63,-117.17,AB
3750,3076115,STEEPHILL CREEK,58.02,-116.58,AB
3751,3076320,SWEATHOUSE LO,54.92,-116.75,AB
3752,3076330,SWEETGRASS LANDING,58.85,-112.0,AB
3753,3076362,TALBOT LAKE LO,57.33,-115.67,AB
3754,3076363,TANGENT,55.85,-117.68,AB
3755,3076365,TEEPEE LO,56.47,-114.12,AB
3756,3076366,TEEPEE CREEK AGCM,55.35,-118.41,AB
3757,3076470,THREE CREEKS RS,56.37,-117.0,AB
3758,3076530,TOMPKINS LANDING AGCM,58.02,-116.85,AB
3759,3076564,TROUT LAKE,56.5,-114.55,AB
3760,3076566,TROUT MOUNTAIN LO,56.8,-114.42,AB
3761,3076653,UNOCAL KAKWA,54.44,-118.74,AB
3762,3076655,UPPER HAY RIVER RS,59.12,-117.7,AB
3763,3076675,VALLEYVIEW RS,55.07,-117.27,AB
3764,3076680,VALLEYVIEW AGDM,55.1,-117.2,AB
3765,3076905,WABASCA,56.03,-113.83,AB
3766,3076908,WABASCA RS,55.97,-113.83,AB
3767,3076913,WADLIN LO,57.78,-115.43,AB
3768,3076940,WANHAM CDA,55.78,-118.38,AB
3769,3077245,WATINO,55.72,-117.62,AB
3770,3077246,WATINO,55.72,-117.63,AB
3771,3077250,WATT MOUNTAIN LO,58.65,-117.57,AB
3772,3077420,WHITEFISH LO,56.18,-115.47,AB
3773,3077430,WHITELAW,56.12,-118.08,AB
3774,3077440,WHITE MOUNTAIN LO,55.7,-119.23,AB
3775,3077478,WHITEMUD GRAZING,56.57,-118.0,AB
3776,3077480,WHITEMUD LO,56.43,-118.02,AB
3777,3077498,WHITESAND AFS,59.43,-114.9,AB
3778,3077500,WHITESAND LO,59.43,-114.9,AB
3779,3077615,WOKING CDA,55.62,-118.95,AB
3780,3077660,WORSLEY,56.5,-119.12,AB
3781,3077661,WORSLEY-KOZACK,56.53,-119.0,AB
3782,3077662,WORSLEY RS,56.5,-119.13,AB
3783,3077678,YATES LO,59.9,-116.33,AB
3784,3078000,ZAMA LO,58.58,-119.17,AB
3785,307A010,BISTCHO LAKE (F5),59.92,-118.95,AB
3786,307A954,DAVIDSON LAKE TOWER,58.88,-113.22,AB
3787,307C001,GRANDE CACHE AUTO,53.92,-118.87,AB
3788,307CE64,JOHN WAYNE PONDEROSA,59.2,-117.52,AB
3789,307CR22,LITTLE BUFFALO TOWER,59.7,-113.03,AB
3790,307F0G9,SPRING CREEK MOOSE,54.95,-117.73,AB
3791,307JF5R,CLEARDALE,56.33,-119.48,AB
3792,307JRN0,CROWE TOWER,59.27,-114.0,AB
3793,307K73D,FOX CREEK JUNCTION,54.4,-116.82,AB
3794,307KFNF,FORT CHIPEWYAN,58.77,-111.12,AB
3795,307KPFP,GARDEN RIVER,58.71,-113.87,AB
3796,307NM9J,REES TOWER,59.67,-115.2,AB
3797,307S002,SNEDDON CREEK RS,56.2,-119.4,AB
3798,3080740,BONNYVILLE EXP ST,54.28,-110.63,AB
3799,3081680,COLD LAKE A,54.42,-110.28,AB
3800,3081682,COLD LAKE SNOW,54.41,-110.26,AB
3801,3081690,DUPRE AGCM,54.37,-110.87,AB
3802,3082660,FORT KENT CDA EPF,54.3,-110.62,AB
3803,30828JF,GLENDON,54.25,-111.15,AB
3804,3083480,IRON RIVER,54.42,-111.0,AB
3805,3083482,IRON RIVER NORTH,54.5,-110.87,AB
3806,3083725,LA COREY RS,54.42,-110.77,AB
3807,4010080,ALAMEDA CDA EPF,49.25,-102.28,SK
3808,4010100,ALIDA,49.45,-101.8,SK
3809,4010150,AMULET,49.62,-104.73,SK
3810,4010240,ARCOLA CDA EPF,49.63,-102.53,SK
3811,4010310,ATWATER,50.82,-102.22,SK
3812,4010320,AVONLEA EXP ST,50.02,-105.05,SK
3813,4010358,AYLESBURY,50.93,-105.7,SK
3814,4010360,AYLESBURY CDA EPF,51.0,-105.67,SK
3815,4010395,BALCARRES,50.78,-103.62,SK
3816,4010400,BANGOR,50.9,-102.28,SK
3817,4010540,BECHARD,50.05,-104.22,SK
3818,4010568,BELLE PLAINE,50.45,-105.2,SK
3819,4010570,BENSON,49.45,-102.98,SK
3820,4010811,BRATT'S LAKE CLIMATE,50.2,-104.71,SK
3821,4010840,BRIERCREST,50.15,-105.27,SK
3822,4010842,BRIERCREST 2,50.08,-105.35,SK
3823,4010878,BROADVIEW,50.38,-102.55,SK
3824,4010879,BROADVIEW,50.37,-102.57,SK
3825,4010880,BROADVIEW A,50.25,-102.53,SK
3826,4010960,BUCHANAN,51.72,-102.73,SK
3827,4010961,BUCHANAN,51.72,-102.83,SK
3828,4010984,BUFFALO POUND LAKE,50.55,-105.38,SK
3829,4011084,CANDIAC,50.22,-103.25,SK
3830,4011090,CANNINGTON MANOR,49.72,-102.03,SK
3831,4011095,CANORA,51.63,-102.38,SK
3832,4011120,CARDROSS,49.82,-105.65,SK
3833,4011160,CARLYLE,49.63,-102.27,SK
3834,4011250,CARNDUFF,49.22,-101.75,SK
3835,4011280,CARON,50.45,-105.87,SK
3836,4011440,CEYLON,49.47,-104.6,SK
3837,4011441,CEYLON,49.38,-104.65,SK
3838,4011580,CLAYBANK,50.05,-105.22,SK
3839,4011640,CONDIE,50.55,-104.77,SK
3840,4011843,CORNING,49.95,-102.97,SK
3841,4011846,COTE,51.52,-101.78,SK
3842,4011880,CREELMAN,49.8,-103.25,SK
3843,4011888,CRESCENT LAKE,50.98,-102.42,SK
3844,4011980,CUPAR,50.85,-104.27,SK
3845,4012039,DAFOE,51.65,-104.47,SK
3846,4012040,DAFOE A,51.93,-104.57,SK
3847,4012050,DAHINDA,49.73,-105.03,SK
3848,4012120,DAVIDSON,51.27,-105.98,SK
3849,4012125,DAVIDSON 17NORTHEAST,51.37,-105.8,SK
3850,4012130,DAVIDSON 30 NE,51.42,-105.8,SK
3851,4012160,DAVIN,50.38,-104.1,SK
3852,4012161,DAVIN 2,50.37,-104.18,SK
3853,4012162,DAVIN 3,50.4,-104.18,SK
3854,4012163,DAVIN 4,50.37,-104.2,SK
3855,4012164,DAVIN 5,50.37,-104.17,SK
3856,4012165,DAVIN 6,50.37,-104.15,SK
3857,4012166,DAVIN 7,50.38,-104.17,SK
3858,4012200,DILKE,50.87,-105.17,SK
3859,4012215,DIRT HILLS,50.07,-105.2,SK
3860,4012270,DUFF,50.87,-103.08,SK
3861,4012300,DUVAL,51.18,-104.87,SK
3862,4012309,DYSART,51.12,-103.98,SK
3863,4012340,EDGELEY,50.6,-104.03,SK
3864,4012364,ELMORE,49.0,-101.63,SK
3865,4012381,ESK,51.8,-104.85,SK
3866,4012390,ESTEVAN,49.2,-103.07,SK
3867,4012400,ESTEVAN A,49.22,-102.97,SK
3868,4012401,ESTEVAN A,49.21,-102.97,SK
3869,4012403,ESTEVAN A,49.21,-102.97,SK
3870,4012410,ESTEVAN,49.22,-102.97,SK
3871,4012425,ESTLIN,50.25,-104.53,SK
3872,4012480,FARRERDALE,51.5,-105.85,SK
3873,4012483,FENWOOD,51.15,-103.07,SK
3874,4012485,FERTILE,49.34,-101.45,SK
3875,4012493,FILLMORE,49.88,-103.43,SK
3876,4012520,FLEMING CDA EPF,50.12,-101.53,SK
3877,4012525,FLEMING SOUTH,50.03,-101.58,SK
3878,4012560,FOAM LAKE,51.63,-103.53,SK
3879,4012561,FOAM LAKE,51.72,-103.55,SK
3880,4012600,FORT QU'APPELLE,50.78,-103.8,SK
3881,4012720,FRANCIS,50.12,-103.92,SK
3882,4012790,GAINSBOROUGH,49.3,-101.53,SK
3883,4012885,GLASNEVIN,49.48,-105.03,SK
3884,4012930,GLEN MORAY,50.77,-104.93,SK
3885,4012943,GOOD SPIRIT LAKE,51.5,-102.67,SK
3886,4012988,GRAYSON,50.7,-102.63,SK
3887,4013030,GRENFELL,50.42,-102.93,SK
3888,4013038,GUERNSEY,51.78,-105.28,SK
3889,4013040,GUERNSEY CDA EPF,51.82,-105.23,SK
3890,4013098,HANDSWORTH,49.83,-102.87,SK
3891,4013108,HARDY,49.33,-104.75,SK
3892,4013221,HEWARD,49.75,-103.15,SK
3893,4013251,HIRSCH,49.18,-102.6,SK
3894,4013270,HOLDFAST,51.0,-105.52,SK
3895,4013280,HUBBARD,51.1,-103.33,SK
3896,4013400,HUMBOLDT,52.2,-105.1,SK
3897,4013401,HUMBOLDT,52.27,-105.12,SK
3898,4013440,IMPERIAL,51.37,-105.53,SK
3899,4013480,INDIAN HEAD CDA,50.55,-103.65,SK
3900,4013490,INDIAN HEAD PFRA,50.5,-103.68,SK
3901,4013517,INSINGER,51.53,-102.98,SK
3902,4013518,INSINGER,51.53,-103.08,SK
3903,4013640,KAMSACK,51.57,-101.9,SK
3904,4013660,KELLIHER,51.26,-103.75,SK
3905,4013740,KENASTON,51.5,-106.27,SK
3906,4013770,KHEDIVE,49.6,-104.5,SK
3907,4014040,KIPLING,50.2,-102.73,SK
3908,4014050,KISBEY,49.55,-102.63,SK
3909,40140D3,KIPLING SOUTH 21,49.92,-102.67,SK
3910,4014100,KRISTNES,51.73,-103.63,SK
3911,4014105,KRONAU,50.33,-104.3,SK
3912,4014115,KUROKI,52.0,-103.45,SK
3913,4014136,LAJORD,50.23,-104.15,SK
3914,4014138,LAKE ALMA,49.07,-104.25,SK
3915,4014142,LAMPMAN,49.45,-102.62,SK
3916,4014143,LANGBANK,50.15,-102.39,SK
3917,4014145,LANGENBURG,50.9,-101.72,SK
3918,4014156,LAST MOUNTAIN CS,51.42,-105.25,SK
3919,4014280,LEBRET,50.8,-103.73,SK
3920,4014299,LEMBERG,50.6,-103.25,SK
3921,4014300,LEMBERG,50.72,-103.32,SK
3922,4014320,LEROSS,51.3,-103.87,SK
3923,4014322,LEROY,52.0,-104.63,SK
3924,4014325,LESTOCK,51.28,-103.95,SK
3925,4014360,LIBERTY,51.13,-105.33,SK
3926,4014480,LIPTON,50.85,-103.77,SK
3927,4014481,LIPTON 2,51.15,-103.89,SK
3928,4014620,LORLIE,50.93,-103.28,SK
3929,4014720,LUMSDEN,50.65,-104.87,SK
3930,4014721,LUMSDEN 2,50.6,-104.97,SK
3931,4014722,LUMSDEN 3,50.6,-104.93,SK
3932,4014870,MACOUN,49.23,-103.23,SK
3933,4014913,MANOR,49.62,-102.1,SK
3934,4014914,MANOR,49.68,-102.1,SK
3935,4015020,MARGO,51.83,-103.33,SK
3936,4015040,MARQUIS,50.62,-105.7,SK
3937,4015045,MARYFIELD,49.83,-101.52,SK
3938,4015048,MAXIM,49.32,-103.97,SK
3939,4015100,MELVILLE,50.95,-102.8,SK
3940,4015159,MIDALE,49.38,-103.3,SK
3941,4015160,MIDALE,49.4,-103.4,SK
3942,4015258,MONTMARTRE,50.25,-103.47,SK
3943,4015259,MONTMARTRE,50.12,-103.55,SK
3944,4015320,MOOSE JAW A,50.33,-105.57,SK
3945,4015322,MOOSE JAW CS,50.33,-105.54,SK
3946,4015325,MOOSE JAW CHAB,50.38,-105.7,SK
3947,4015328,MOOSE JAW SNOW,50.34,-105.55,SK
3948,4015341,MOOSE MOUNTAIN PARK,49.83,-102.28,SK
3949,4015344,MOOSE MOUNTAIN RESERVOIR,49.88,-103.02,SK
3950,4015360,MOOSOMIN,50.13,-101.67,SK
3951,4015400,MORTLACH EXP ST,50.45,-106.05,SK
3952,4015440,MUENSTER,52.33,-105.0,SK
3953,4015489,NEUDORF,50.72,-103.52,SK
3954,4015560,NOKOMIS,51.52,-105.0,SK
3955,4015580,NORQUAY,51.87,-102.07,SK
3956,4015612,NORTHGATE,49.0,-102.27,SK
3957,4015648,ODESSA,50.33,-103.68,SK
3958,4015680,ORMISTON,49.72,-105.37,SK
3959,4015695,OSAGE,49.92,-103.6,SK
3960,4015716,OUNGRE,49.15,-103.75,SK
3961,4015800,OXBOW,49.32,-102.12,SK
3962,4015863,PANGMAN,49.65,-104.55,SK
3963,4015867,PARKBEG,50.47,-106.07,SK
3964,4015870,PARKERVIEW,51.4,-103.27,SK
3965,4015875,PARKERVIEW 2,51.43,-103.4,SK
3966,4015920,PASQUA,50.33,-105.35,SK
3967,4015960,PASWEGIN,51.98,-103.92,SK
3968,4016080,PENSE,50.42,-105.0,SK
3969,4016081,PENZANCE,51.08,-105.43,SK
3970,4016185,PREECEVILLE,51.95,-102.65,SK
3971,4016187,PREECEVILLE 2,51.82,-102.72,SK
3972,4016300,PUNNICHY,51.28,-104.3,SK
3973,4016320,QU'APPELLE,50.52,-103.88,SK
3974,4016322,QU'APPELLE 1,50.57,-103.98,SK
3975,4016330,QUILL LAKE,52.07,-104.23,SK
3976,4016335,QUINTON,51.35,-104.42,SK
3977,4016400,RADVILLE,49.5,-104.28,SK
3978,4016402,RADVILLE MURRAY,49.47,-104.28,SK
3979,4016403,RADVILLE 2,49.4,-104.4,SK
3980,4016450,RAYMORE,51.57,-104.58,SK
3981,4016520,REDVERS,49.58,-101.7,SK
3982,4016521,REDVERS,49.6,-101.72,SK
3983,4016522,REDVERS,49.53,-101.7,SK
3984,4016560,REGINA INT'L A,50.43,-104.67,SK
3985,4016562,REGINA CO-OP UPGRADER SNOW,50.49,-104.59,SK
3986,4016563,REGINA SIAST SNOW,50.41,-104.58,SK
3987,4016565,REGINA RCMP SNOW,50.45,-104.67,SK
3988,4016566,REGINA INTL A,50.43,-104.67,SK
3989,4016570,REGINA BUSCH,50.43,-104.67,SK
3990,4016590,REGINA CATHEDRAL,50.45,-104.65,SK
3991,4016640,REGINA CDA,50.4,-104.57,SK
3992,4016641,REGINA CITY GREENHOUSES,50.47,-104.6,SK
3993,4016643,REGINA EXP FARM SUBSTN,50.38,-104.58,SK
3994,4016651,REGINA GILMOUR,50.57,-104.83,SK
3995,4016660,REGINA HILLSDALE,50.42,-104.6,SK
3996,4016673,REGINA KING,50.52,-104.5,SK
3997,4016680,REGINA LEGISLATIVE GRNDS,50.43,-104.63,SK
3998,4016690,REGINA MEMORIAL GARDENS,50.43,-104.52,SK
3999,4016695,REGINA NORMANDY HEIGHTS,50.43,-104.63,SK
4000,4016699,REGINA RCS,50.43,-104.67,SK
4001,4016725,REGINA SOUTH HILLSDALE,50.42,-104.6,SK
4002,4016730,REGINA TRANSCONA,50.47,-104.67,SK
4003,4016760,REGINA WATERWORKS,50.53,-104.48,SK
4004,4016780,REGINA WHITMORE,50.4,-104.6,SK
4005,4016842,ROCANVILLE,50.47,-101.55,SK
4006,4016955,ROWANS RAVINE PARK,,,SK
4007,4016960,ROWATT,50.22,-104.67,SK
4008,4017095,SALTCOATS,50.97,-102.27,SK
4009,4017280,SEDLEY,50.17,-104.18,SK
4010,4017281,SEDLEY,50.12,-104.1,SK
4011,4017320,SEMANS,51.42,-104.73,SK
4012,4017370,SERATH,51.17,-104.4,SK
4013,4017515,SINTALUTA,50.48,-103.38,SK
4014,4017704,SPALDING,52.37,-104.37,SK
4015,4017734,SPY HILL,50.62,-101.55,SK
4016,4017780,STOCKHOLM,50.65,-102.38,SK
4017,4017797,STORNOWAY,51.3,-102.03,SK
4018,4017800,STRASBOURG,51.07,-104.95,SK
4019,4017816,STRASBOURG EXP ST,51.08,-104.98,SK
4020,4017910,SUMMERBERRY,50.48,-103.07,SK
4021,4018074,THEODORE,51.5,-102.97,SK
4022,4018098,TOGO,51.4,-101.58,SK
4023,4018105,TORQUAY,49.08,-103.5,SK
4024,4018117,TREGARVA,50.65,-104.67,SK
4025,4018120,TRIBUNE,49.25,-103.83,SK
4026,4018160,TUGASKE,50.88,-106.3,SK
4027,4018161,TUGASKE CDA EPF,50.9,-106.3,SK
4028,4018285,TYVAN,50.0,-103.68,SK
4029,4018445,VEREGIN,51.63,-102.15,SK
4030,4018496,WALDRON,50.87,-102.47,SK
4031,4018506,WAPELLA,50.18,-102.13,SK
4032,4018508,WAPELLA NEWFINLAND,50.45,-101.93,SK
4033,4018510,WAPELLA PIPESTONE,50.13,-102.05,SK
4034,4018511,WAPELLA ST PAULS,50.2,-101.98,SK
4035,4018513,WARMLEY,49.82,-102.67,SK
4036,4018640,WATROUS,51.67,-105.47,SK
4037,4018642,WATROUS EAST,51.67,-105.4,SK
4038,4018645,WATROUS 2,51.67,-105.47,SK
4039,4018678,WAWOTA,49.93,-101.97,SK
4040,4018680,WAWOTA EXP ST,49.92,-102.03,SK
4041,4018760,WEYBURN,49.65,-103.83,SK
4042,4018762,WEYBURN 2,49.67,-103.85,SK
4043,4018880,WHITEWOOD,50.35,-102.27,SK
4044,4018920,WILCOX,50.17,-104.33,SK
4045,4018960,WILLMAR,49.42,-102.5,SK
4046,4019007,WISHART,51.57,-104.12,SK
4047,4019022,WOLSELEY,50.3,-103.15,SK
4048,4019023,WOLSELEY,50.43,-103.28,SK
4049,4019035,WYNYARD,51.77,-104.2,SK
4050,4019039,YARBO,50.72,-101.9,SK
4051,4019040,YELLOW GRASS,49.82,-104.18,SK
4052,4019041,YELLOW GRASS NORTH,49.82,-104.18,SK
4053,4019070,YORKTON,51.18,-102.52,SK
4054,4019073,YORKTON,51.26,-102.46,SK
4055,4019075,YORKTON,51.26,-102.46,SK
4056,4019080,YORKTON A,51.27,-102.47,SK
4057,4019082,TONKIN,51.2,-102.23,SK
4058,4019083,YORKTON AWOS,51.27,-102.47,SK
4059,4019085,YORKTON,51.26,-102.46,SK
4060,4019090,YORKTON CDA EPF,51.13,-102.42,SK
4061,4019095,YORKTON RCMP SNOW,51.21,-102.46,SK
4062,40190LN,WYNYARD (AUT),51.77,-104.2,SK
4063,4019200,ZEHNER,50.63,-104.4,SK
4064,401FFDB,REGINA UNIVERSITY,50.42,-104.58,SK
4065,401G7R7,STOUGHTON,49.62,-103.07,SK
4066,401HP5R,WEYBURN,49.7,-103.8,SK
